id,time,group,OTU.1,OTU.2,OTU.3,OTU.4,OTU.5,OTU.6,OTU.7,OTU.8,OTU.9,OTU.10,OTU.11,OTU.12,OTU.13,OTU.14,OTU.15,OTU.16,OTU.17,OTU.18,OTU.19,OTU.20,OTU.21,OTU.22,OTU.23,OTU.24,OTU.25,OTU.26,OTU.27,OTU.28,OTU.29,OTU.30,OTU.31,OTU.32,OTU.33,OTU.34
s13,5,Control,0.025510204,0.022108844,0,0.013888889,0.021825397,0.000566893,0.335884354,0.001417234,0.000283447,0.205782313,0.010204082,0.010487528,0.000283447,0.005102041,0,0.012188209,0.045068027,0.004251701,0.000566893,0.001133787,0.024376417,0.010770975,0.000283447,0.004251701,0.013321996,0.034863946,0.090419501,0.008503401,0.004251701,0.002267574,0.062641723,0,0,0.027494331
s13,6,Control,0.012595592,0.00359874,0.000449843,0.007197481,0.003148898,0.019793072,0.342780027,0.004948268,0.000899685,0.166441745,0.014844804,0,0.013945119,0.015294647,0.00359874,0.008547009,0.145748988,0.001349528,0.006297796,0.003148898,0.002249213,0.031039136,0,0.003148898,0.033288349,0.002249213,0.069725596,0.050382366,0.020242915,0.000899685,0.006297796,0,0,0.005847953
s13,7,Control,0,0.008532423,0,0.003412969,0,0.005972696,0.855802048,0,0,0.008532423,0.001279864,0,0,0,0,0,0.053754266,0.007679181,0.008532423,0,0,0,0,0,0.015358362,0.008959044,0,0,0,0,0.009385666,0,0,0.012798635
s13,8,Control,0.003748438,0.006872137,0.000208247,0.003540192,0.003331945,0.004997918,0.224281549,0.002498959,0.000832986,0.341107872,0.00603915,0.003748438,0.015410246,0.009579342,0.000832986,0.002498959,0.086838817,0.000416493,0.004581424,0.00062474,0.011037068,0,0,0.003748438,0.078508955,0.028113286,0.076218242,0.029571012,0.007913369,0.003540192,0.028321533,0,0,0.011037068
s13,9,Control,0.002632349,0.01930389,0.001169933,0.000292483,0.003802281,0.023398655,0.144486692,0.024861071,0.001169933,0.072535829,0.001462416,0.008189529,0.135712197,0,0.000292483,0,0.186896753,0.009944428,0,0.00087745,0.001462416,0,0,0.000292483,0.078677976,0.037437847,0.155601053,0.040362679,0.034513016,0.000292483,0.002632349,0,0,0.011699327
s13,10,Control,0.018573113,0.033903302,0.000294811,0.014445755,0.013561321,0.014150943,0.471698113,0.012087264,0.000589623,0.08696934,0.033313679,0,0.009433962,0.014445755,0.000884434,0.00884434,0.085495283,0.002948113,0.004127359,0.002948113,0,0,0.000294811,0.001179245,0.042158019,0.037441038,0.020636793,0.00884434,0.025943396,0.003242925,0.017688679,0,0,0.013856132
s13,11,Control,0.006552152,0.00991677,0,0.007968833,0.015406411,0.032052417,0.098990615,0.003187533,0.000531256,0.066406942,0.006020896,0.000708341,0.003895874,0,0,0.009739685,0.220116876,0.001770852,0.00513547,0.001593767,0.360368337,0,0,0,0.032052417,0.011687622,0.021250221,0.037187887,0.003541704,0.007083407,0.025500266,0,0,0.011333451
s13,12,Control,0.002876663,0.023013305,0.000719166,0.006112909,0.010427904,0.019597267,0.088277598,0.006112909,0.001438332,0.141136282,0.007910823,0.01618123,0.133585041,0,0.001078749,0.001797914,0.103919453,0.006292701,0.003416037,0.000179791,0.163250629,0,0,0.00125854,0.036677454,0.072096368,0.043509529,0.080366775,0.005753326,0.001618123,0.00503416,0,0,0.016361021
s14,1,Control,0.031204112,0.009422418,0.000367107,0.001835536,0,0.005017132,0.111722956,0.000244738,0.001713167,0.508443466,0,0.000856584,0.008443466,0,0.017865884,0.007709251,0.024229075,0.001223691,0.000244738,0.000978953,0.022515908,0.000489476,0.000734214,0.003303965,0.17413118,0.016886931,0.000489476,0.016886931,0.004160548,0.000978953,0.01835536,0,0,0.009544787
s14,2,Control,0.112913288,0.017675192,0.000415887,0,0.000415887,0.024329382,0.002495321,0.003950925,0.006238303,0.176751924,0,0.006238303,0.024121439,0,0.008941568,0.009565398,0.13724267,0.004158869,0.000207943,0.002911208,0.000415887,0.00062383,0.001455604,0.001871491,0.36639634,0.023705552,0.000207943,0.036805989,0.005198586,0.001663548,0.021834061,0,0,0.001247661
s14,3,Control,0.092665101,0.001696685,0.001044114,0.013965022,0.000652571,0.000261029,0.050378491,0.001044114,0.000130514,0.020229705,0.000391543,0,0.010441138,0.000130514,0.001957713,0.010702167,0.196293396,0.000391543,0.000130514,0.000391543,0.039545811,0,0.000391543,0.007569825,0.460584704,0.017358392,0.000130514,0.030148786,0.001827199,0.002871313,0.026363874,0.000261029,0,0.010049595
s14,4,Control,0.099413981,0.018417748,0.001046463,0,0.001046463,0.008162411,0.007325241,0.003976559,0,0.180200921,0,0.001465048,0.090623692,0,0.044370029,0.040602763,0.027417329,0.001465048,0.001046463,0,0.00083717,0.000209293,0.001883633,0.001883633,0.398702386,0.0056509,0,0.034114692,0.015069067,0,0.014022604,0,0,0.001046463
s14,5,Control,0.031716418,0.034825871,0,0,0.000621891,0.026741294,0,0,0.002176617,0.295708955,0,0.009017413,0.012748756,0,0.061567164,0.019900498,0.029228856,0.002176617,0,0,0.014925373,0.002798508,0.003731343,0.001554726,0.410136816,0.004975124,0,0.012748756,0.021766169,0.000310945,0,0,0,0.000621891
s14,6,Control,0.13660849,0.0642103,0.000430942,0.00538677,0,0.040723982,0.02133161,0.001508296,0.000215471,0.025210084,0,0.013574661,0.079077785,0,0.02413273,0.020685197,0.257056669,0.009049774,0.001723766,0.00258565,0,0.002154708,0.00280112,0.002370179,0.228829994,0.00797242,0,0.02154708,0.002370179,0.000215471,0.020038785,0,0,0.008187891
s14,7,Control,0.028943338,0.006636039,0.000408372,0,0.000255232,0.009800919,0.067891782,0.001684533,5.10E-05,0.288973966,0.000153139,0.005666156,0.043695763,0,0.000765697,0.008677897,0.160541092,0.000561511,0,0.001480347,0.014293007,0.000102093,0.000153139,0.001378254,0.319703931,0.021184278,0.001020929,0.006942318,0.003573252,0.001020929,0.001786626,0.000102093,0,0.002552323
s14,8,Control,0.159550562,0.022971286,0.001498127,0.000998752,0.000749064,0.015980025,0.003995006,0.010486891,0.013233458,0.323345818,0,0.011235955,0.010486891,0,0.019975031,0.004244694,0.055430712,0.00124844,0,0.002496879,0.025717853,0.000998752,0.001498127,0.005992509,0.205742822,0.016729089,0.000998752,0.059925094,0.013233458,0.00124844,0,0,0,0.009987516
s14,9,Control,0.166454198,0.004370789,0.00145693,0.001821162,0,0.010562739,0.095428884,0.001274813,0.000364232,0.125478055,0.010926971,0,0.017118922,0.000546349,0,0.012383901,0.046075396,0.001092697,0,0.001639046,0.01147332,0.000364232,0.001821162,0.00382444,0.447095247,0.013112366,0.000364232,0.010562739,0.00528137,0.001274813,0,0,0,0.007830996
s14,10,Control,0.060456731,0.010697115,0.000721154,0.000120192,0.000120192,0.003966346,0.013822115,0.0046875,0.004326923,0.550961539,0,0,0.007932692,0,0.008173077,0.006850962,0.027163462,0.000240385,0,0.003004808,0.011899039,0.000120192,0.000360577,0.003725962,0.162860577,0.006850962,0.000120192,0.026201923,0.007692308,0.000721154,0.074639423,0.000240385,0,0.001322115
s14,11,Control,0.286436782,0.025287356,0.00091954,0.018850575,0,0.013333333,0.144827586,0.005977012,0,0.077701149,0,0,0.030344828,0,0.074022989,0.005517241,0.089655172,0.00091954,0,0.002758621,0,0.00045977,0,0.011034483,0.153103448,0.04045977,0,0.007816092,0.004137931,0.001839081,0,0,0,0.004597701
s14,12,Control,0.023007395,0.073952342,0.003286771,0.019720625,0,0.00903862,0.015612161,0.009860312,0,0.025472473,0,0,0,0,0.050944947,0.031224322,0.430566968,0.000821693,0.001643385,0.004930156,0.000821693,0,0.003286771,0.014790468,0.211175021,0.048479869,0,0.004930156,0.010682005,0,0,0,0,0.005751849
s15,1,Control,0.014833885,0.014343509,0.001471129,0.002329288,0,0.003432635,0.334191492,0.002819664,0.002329288,0.010665686,0.022925095,0,0.042662744,0,0,0.016672796,0.057987005,0.006987863,0.006620081,0,0.000490376,0,0.001961506,0,0.114012505,0.009930121,0.024641412,0.273384823,0.018143926,0.001471129,0.009194557,0.001838911,0,0.004658576
s15,2,Control,0.007025496,0.004645892,0.001586402,0,0,0.002832861,0.410311615,0.005665722,0.002152975,0.009291785,0.000226629,0.002606232,0,0,0.004192635,0.005552408,0.108555241,0.003172805,0.006345609,0,0.001359773,0.000453258,0.00101983,0,0.373371105,0.002719547,0.008498584,0.018810198,0.007025496,0,0.009065156,0,0.001926346,0.001586402
s15,3,Control,0.006932022,0.000223614,0.002906977,0.00559034,0,0.003577818,0.408094812,0,0.001118068,0.020572451,0.002906977,0,0,0,0,0,0.146690519,0.00313059,0.002012522,0,0.000223614,0,0.000447227,0,0.349284437,0.002012522,0.011627907,0.022808587,0.000447227,0,0.002683363,0,0.004472272,0.002236136
s15,4,Control,0.005515226,0.006175167,0.001649854,0.000659942,0,0.00108419,0.095927218,0,0.000424248,0.008296408,0.002922598,0,0.001932686,0,0,0.001225606,0.025784859,0.001744131,0.001367022,0,0.000518526,0.000141416,0.000565664,0.000141416,0.745875365,0.002121241,0.059489017,0.027293297,0.000848496,9.43E-05,0.002969737,0.000754219,0.002545489,0.001932686
s15,5,Control,0.006216424,0.003837299,0.000613968,0,0,0.001381428,0.145970837,0.004988488,0.00115119,0.028856485,0,0.001458173,0.000153492,0,0,0.003914045,0.0419033,0.001611665,0.000844206,0,0.000230238,0,0,0,0.68495779,0.001074444,0.021412126,0.031772832,0.012739831,0.000920952,0.002455871,0,0,0.001534919
s15,6,Control,0.001932575,0.007515568,0.001825209,0.003757784,0,0.001932575,0.258750268,0.006764011,0.000858922,0.012239639,0.035859996,0,0.002898862,0,0.006764011,0.000214731,0.101352802,0.001395748,0.001610479,0,0,0.000536826,0,0,0.486042517,0.001288383,0.000107365,0.065063346,0.000858922,0,0.000429461,0,0,0
s15,7,Control,0.007319624,0.014987801,0.002439875,0.000697107,0,0.001045661,0.34925061,0.004531196,0.003136982,0.007319624,0.000697107,0,0,0,0.016033461,0.028581387,0.211571976,0.00592541,0.005228303,0,0,0,0,0,0.234227954,0.003834089,0.009410945,0.08156152,0.009062391,0,0.003136982,0,0,0
s15,8,Control,0.016232424,0.034119107,0.001344086,0.001137304,0,0.003411911,0.245967742,0.00082713,0.001447477,0.020885029,0.015612076,0.001964433,0.007340778,0,0.002584781,0.029466501,0.055004136,0.0058933,0.011166253,0,0.001344086,0,0,0.000206783,0.334987593,0.007650951,0.025641026,0.143196857,0.007237386,0.007650951,0.012820513,0.001033912,0,0.003825476
s15,9,Control,0.011085955,0.010461394,0.000624561,0.001639472,0,0.004996487,0.214146303,0.003435085,0.002029823,0.023186822,0.001405262,0.001639472,0.008353501,0,0.002185963,0.015457881,0.125536732,0.002654384,0.004840347,0,0.001483332,0.000780701,0.002107893,0,0.347490046,0.001639472,0.00749473,0.152392849,0.01459911,0.002029823,0.033882426,0.000624561,0,0.001795613
s15,10,Control,0.00027243,0.00072648,0.00054486,0,0,0.00018162,0.311569197,0.00027243,9.08E-05,0.008354522,0.006084272,0,0,0,0.001816201,0.004722121,0.113330912,9.08E-05,0.002996731,0,0,0.00018162,0,0,0.531511079,0.003541591,0.005357792,0.00063567,0.00027243,0.00154377,0.00045405,0,0.003178351,0.002270251
s15,11,Control,0.004761905,0.011196911,0,0,0,0.002702703,0.164478765,0,0.002187902,0.028314028,0.014929215,0.002316602,0.003346203,0,0.009266409,0.004761905,0.056241956,0.003732304,0.004890605,0,0.004375804,0,0,0,0.582496783,0.003088803,0.007722008,0.08030888,0.003732304,0.001029601,0.003346203,0.000772201,0,0
s15,12,Control,0.018002466,0.007151665,0.000739827,0.0027127,0,0.000616523,0.27053021,0.005918619,0.000616523,0.086313194,0.008014797,0,0.003575832,0,0.037854501,0.032675709,0.154377312,0.000123305,0.00702836,0,0.001479655,0.000739827,0.000123305,0,0.288532676,0.004069051,0.008014797,0.018002466,0.00431566,0.000739827,0.032799014,0.00135635,0,0.003575832
s16,1,Control,0.052690333,0.038401429,0,0.002009377,0.000446528,0.101361911,0.23509712,0.001562849,0.003348962,0.006251395,0.009823621,0.001786113,0.028354543,0.003572226,0.000893057,0.024335789,0.251841929,0,0.00267917,0,0.001339585,0.014735432,0.000223264,0,0.046438937,0.041080598,0.013395847,0.048001786,0.021879884,0,0.018307658,0.018307658,0,0.011832998
s16,2,Control,0.151250651,0.010552371,0.000130276,0.000781657,0.002084419,0.018890047,0.48019802,0.000911933,0.002475248,0.00442939,0.001823867,0.001172486,0.004820219,0.002214695,0,0.000260552,0.191636269,0,0.000390829,0.000260552,0.002475248,0,0.000260552,0,0.016284523,0.022146952,0.008337676,0.058103179,0.017978114,0,0.000130276,0,0,0
s16,3,Control,0,0.002335766,0,0.000291971,0,0.000145985,0.755474453,0.000583942,0.001313869,0.00379562,0,0,0.000583942,0,0.050656934,0.009051095,0.087737226,0,0.000583942,0,0.029927007,0,0,0,0,0.008759124,0,0.00919708,0,0,0.032262774,0.00729927,0,0
s16,4,Control,0.040824658,0.012655644,0,0.000816493,0.00061237,0.086956522,0.336191059,0.001632986,0.003265973,0.004898959,0.003674219,0,0.00061237,0.001428863,0.043274138,0.014492754,0.363747704,0,0.001428863,0,0.003470096,0.00061237,0.000408247,0,0.007348439,0.013472137,0.007552562,0.018166973,0.001632986,0,0.020208206,0.010614411,0,0
s16,5,Control,0.00141465,0.06287331,0,0.0009431,0.002986482,0.017447344,0.432725558,0.0009431,0.007230431,0.006758881,0.003458032,0.0009431,0.002200566,0.00047155,0.037566803,0.01917636,0.119144923,0,0.001257466,0,0.004243948,0.047312166,0.002200566,0,0,0.012260296,0.004558315,0.043068218,0.034423137,0,0.131090852,0.002986482,0,0.000314367
s16,6,Control,0.001087252,0.038053819,0,0.00040772,0.000543626,0.000951346,0.811769503,0.000815439,0.001087252,0.006387605,0.001494972,0,0.006251699,0.001223159,0.002038597,0.001766785,0.079097581,0,0.000135907,0.000271813,0.005164447,0,0,0,0,0.008562109,0.001494972,0,0.001223159,0,0.02636586,0.001630878,0,0.002174504
s16,7,Control,0.013232514,0.033648393,0,0.001323251,0,0.047448015,0.515500945,0.003213611,0.001323251,0.003591682,0.006238185,0.000567108,0.010964083,0.001890359,0.021361059,0.007561437,0.264083176,0,0.001134216,0,0,0,0.000189036,0,0.000189036,0.03610586,0,0.001134216,0.007372401,0,0.010586011,0,0,0.011342155
s16,8,Control,0.002276349,0.005918507,0,0.00091054,0,0.030047803,0.66605964,0.001593444,0.000682905,0.001593444,0.004780332,0,0.00091054,0,0.024356932,0.01730025,0.183018438,0,0.00045527,0,0.00045527,0.000682905,0,0,0.002048714,0.028681994,0,0.003186888,0.014568632,0,0.010471204,0,0,0
s16,9,Control,0.021890686,0.016871166,0,0.001394311,0,0.004322365,0.642219743,0.002091467,0.000976018,0,0.010596765,0,0.003625209,0.001533742,0.016871166,0.000976018,0.213608477,0,0.000418293,0.000418293,0.000557725,0.000557725,0,0,0.000139431,0.006832125,0.000418293,0.002928054,0.04726715,0,0.003206916,0.000278862,0,0
s16,10,Control,0.018193374,0.073091285,0,0.000635576,0.004449035,0.027806467,0.539683801,0.000397235,0.002383412,0.004766823,0,0.005243505,0.033685549,7.94E-05,0.005005164,0.010645905,0.040517995,0,0.000556129,0,0.008183046,0,0,0,0.000715023,0.019146739,0.013664892,0.070231191,0.06729165,0,0.048383253,0.005243505,0,0
s16,11,Control,0.000730247,0.007156419,0,0.001314444,0.000146049,0.009785307,0.672703374,0.001168395,0.00233679,0.000438148,0.000146049,0,0.002190741,0.000438148,0.051847525,0.022199503,0.151599241,0,0.000438148,0,0.000876296,0,0,0,0.003943333,0.000730247,0.002774938,0.035782094,0.008762962,0,0.022491602,0,0,0
s16,12,Control,0.084512428,0.00917782,0,0.000573614,0.005449331,0.037954111,0.571032505,0.000669216,0.002390057,0.003059273,0.003919694,0.002868069,0.004206501,0,0.000956023,0.000573614,0.101816444,0,9.56E-05,0,9.56E-05,0.014435947,0.000191205,0.007648184,0,0.037380497,0.007743786,0.027246654,0.045984704,0,0.004875717,0.023996176,0,0.001147228
s17,1,Control,0.009460738,0.007838897,0,0.012028653,0.000675767,0.002432761,0.557913232,0,0.000135153,0.083524801,0.004460062,0.002432761,0,0.005135829,0.00040546,0.001621841,0.070144614,0.001081227,0.017299635,0,0.001081227,0,0,0.001081227,0.196377889,0.004730369,0,0.008649818,0.000675767,0.00716313,0.001486687,0,0,0.002162454
s17,2,Control,0.038238559,0.003453805,0,0.000740101,0.003700506,0.00012335,0.297150611,0.000863451,0.000493401,0.152584187,0.00616751,0.001480202,0,0,0.000740101,0.027260392,0.050326878,0.000493401,0.031577649,0,0.113112125,0,0.000740101,0.0002467,0.177870976,0.017145677,0.001480202,0.019736031,0.007771062,0.001850253,0.044282719,0.0002467,0.00012335,0
s17,3,Control,0.00807537,0.003364738,0,0.005720054,0,0,0.737550471,0,0,0.009757739,0.01076716,0,0,0.000672948,0.001682369,0.006056528,0.061574697,0,0.022543742,0,0,0,0,0,0.129542396,0.001009421,0,0.001682369,0,0,0,0,0,0
s17,4,Control,0.026014802,0.005830904,0,0.001794124,0,0.014240861,0.464341781,0.004373178,0.000224266,0.167638484,0.000448531,0.003363983,0,0,0.000112133,0.018950437,0.044068177,0.000560664,0.000224266,0,0,0,0,0.002691186,0.198362862,0.001121328,0.001121328,0.026687598,0.004597443,0.004933842,0.007961426,0,0.000336398,0
s17,5,Control,0.006444276,0.006633814,0,0.003790751,0.004169826,0,0.539423806,0,0.000189538,0.159780137,0.005686126,0.001137225,0,0,0.000189538,0.005117513,0.034116755,0,0.003790751,0,0.017816528,0,0.00075815,0.007771039,0.112585292,0.060462472,0,0.005496588,0.001705838,0.001895375,0.018764215,0.000189538,0.001137225,0.000947688
s17,6,Control,0.036180477,0.018444949,0,0.00099319,0.004398411,0,0.631526674,0.006810443,0.000283768,0.067962543,0,0,0.001702611,0,0.000283768,0.002412032,0.006526674,0.003830874,0.001418842,0,0.027809308,0.000425653,0,0.001135074,0.096481271,0.013904654,0.003263337,0.036464245,0.029511918,0,0.007803632,0.000283768,0.000141884,0
s17,7,Control,0.001621896,0.016320324,0.000101369,0.004156108,0.003041054,0.02858591,0.392600101,0.008312215,0.000810948,0.161885454,0.006082109,0.006082109,0.000810948,0,0.000810948,0.009123163,0.022402433,0.003243791,0.00334516,0,0.034465281,0,0.000304105,0.000405474,0.202128738,0.020273695,0.009427268,0.011556006,0.012772428,0.001419159,0.037709073,0,0.000202737,0
s17,8,Control,0.013896558,0.010491441,0,0.002392785,0.007362415,0.007914596,0.481593963,0,0.000920302,0.185993006,0.004417449,0,0.003036996,0.001564513,0.000644211,0.00018406,0.057058715,0.001932634,0,0,0.049972391,0.000460151,0.000368121,0.005705872,0.080894533,0.036996135,0.007454445,0.009479109,0.000920302,0.005613841,0.018498067,0.001104362,0.00018406,0.002944966
s17,9,Control,0,0.003458771,0,0.017985612,0,0,0.820282236,0,0,0.02739347,0.003320421,0,0,0.000276702,0,0,0.03223575,0.000276702,0,0,0.025318207,0,0,0.00166021,0.049391256,0.015356945,0,0.000691754,0,0,0.000138351,0,0.000830105,0.001383509
s17,10,Control,0.097186701,0.000930016,0,0.000348756,0.001395024,0,0.433387584,0.00058126,0.000116252,0.047082074,0,0,0,0,0.000232504,0.00569635,0.294466403,0,0.01255522,0,0.007556382,0.000348756,0.000465008,0.003371309,0.046035806,0.00744013,0.003720065,0.012206464,0.00058126,0,0.024296675,0,0,0
s17,11,Control,0.01026393,0.002932551,0,0.000209468,0.000628404,0,0.471931295,0.01738584,0.00104734,0.134897361,0.004189359,0.005655635,0,0,0,0.000628404,0.049434437,0,0.003351487,0,0.001885212,0.004817763,0.001256808,0.005236699,0.216589862,0.003770423,0,0.045454546,0.01843318,0,0,0,0,0
s17,12,Control,0.065893516,0.004006326,0,0.002214022,0.010332103,0.000843437,0.248392198,0.00010543,0.001159726,0.076858197,0.004638904,0.004955192,0.00010543,0.000421719,0.000316289,0.001581444,0.316816025,0.001686874,0.000843437,0,0.01971534,0.001581444,0.000738007,0.0056932,0.126304692,0.016236162,0.006220348,0.067264101,0.013389563,0.00010543,0.001159726,0.000316289,0,0.00010543
s18,1,Control,0,0.004905969,0,0,0,0.002452985,0.003270646,0.003270646,0,0.215862633,0.019623876,0,0,0,0.004088307,0.026165168,0.328699918,0.001635323,0.002452985,0,0.040065413,0,0,0,0.031071137,0.02207686,0,0,0.011447261,0,0.225674571,0,0.01635323,0.040883074
s18,2,Control,0.190028763,0.010546501,0.001534036,0,0,0.005752637,0.0021093,0.000575264,0.004410355,0.03662512,0,0.002684564,0.000575264,0,0.000958773,0.001342282,0.555704698,0.001917546,0.000383509,0,0.008628955,0,0,0.000575264,0.000575264,0.028571429,0.02147651,0.066347076,0.038926175,0.000575264,0.002301055,0,0.003451582,0.013422819
s18,3,Control,0.104674291,0.046991547,0.002237693,0.005221283,0.000248633,0.013177524,0,0.001243163,0.001491795,0.063898558,0.016161114,0.004226753,0.000745898,0,0.001740428,0.055445052,0.38463451,0.008950771,0.001491795,0,0.020636499,0.00099453,0.001740428,0.000248633,0.004475385,0.016658379,0.000497265,0.075335654,0.052461462,0.000248633,0.105917454,0,0.005221283,0.00298359
s18,4,Control,0.007855239,0.097629401,0.001122177,0.004909525,0.000561089,0.006733062,0.099733483,0.000561089,0.012484219,0.031841773,0.016832655,0.007574695,0.001823538,0.000561089,0.000981905,0.021321363,0.380558283,0.015429934,0.001122177,0,0.005610885,0,0.000701361,0,0.070697153,0.026791976,0.002384626,0.003787348,0.058212933,0.002104082,0.081217562,0,0.002524898,0.036330481
s18,5,Control,0.001196172,0.004784689,0.004784689,0.087320574,0,0.003588517,0.087320574,0.004784689,0,0.101674641,0.032296651,0,0,0.003588517,0.005980861,0,0.600478469,0.003588517,0,0,0,0,0,0,0,0.022727273,0,0,0.027511962,0.001196172,0,0,0,0.007177034
s18,6,Control,0.207003891,0.041763943,0.001037614,0.007003891,0,0.056809339,0.011413748,0.00233463,0.003372244,0.059143969,0.008041505,0.017120623,0.000259403,0,0.000259403,0.029571984,0.312840467,0.013229572,0.000518807,0,0.000259403,0,0.000259403,0.00077821,0.00077821,0.036316472,0.060700389,0.012710765,0.074448768,0.001297017,0.026977951,0,0.00233463,0.011413748
s18,7,Control,0.00804721,0.082618026,0.002682403,0.010729614,0,0.011802575,0,0.001072961,0,0.065450644,0.001072961,0.015021459,0,0,0.004291846,0.02306867,0.641094421,0.001072961,0.003218884,0,0,0,0,0,0,0.053648069,0,0,0.015021459,0.003218884,0.001072961,0,0.009120172,0.04667382
s18,8,Control,0.000578369,0.014459225,0.002313476,0.009832273,0,0.009832273,0.268363216,0.004048583,0,0.145170619,0.031810295,0.002891845,0.000578369,0.005205321,0.001156738,0.037015616,0.292654714,0.010989011,0.000578369,0,0.00578369,0,0,0.001156738,0.019086177,0.056680162,0.000578369,0,0.010989011,0.001735107,0.016194332,0,0.001156738,0.049161365
s18,9,Control,0.101439646,0.030121816,0.002214839,0.001550388,0.000664452,0.00841639,0.179844961,0.000885936,0.010409745,0.087486157,0.027464009,0.004872647,0.000442968,0,0.000885936,0.001550388,0.295238095,0.003322259,0.000442968,0,0.010631229,0,0.002214839,0.000221484,0.019712071,0.019047619,0.006866002,0.058914729,0.078848284,0.001328904,0.016389812,0,0.000221484,0.028349945
s18,10,Control,0.103175272,0.008338246,0.001768719,0.000673798,0.002526741,0.012296808,0.304388108,0.000842247,0.013307504,0.046070917,0.014991999,0.00572728,0.002610966,0.003621663,0.000421124,0.02038238,0.15766866,0.000842247,0.000758022,0,0.000505348,0.000252674,0.00446391,0.000505348,0.004632359,0.014739325,0.023330245,0.12119936,0.071422555,0.000758022,0.044049524,0,0.000589573,0.013139055
s18,11,Control,0.056211813,0.039307536,0.001425662,0.004887984,0.000203666,0.012016293,0.000407332,0.001425662,0.007942974,0.055193483,0.018737271,0.018737271,0.00814664,0,0.001629328,0.00407332,0.565173116,0.006924644,0.001425662,0,0.000407332,0.00203666,0.000610998,0.000203666,0.00610998,0.012219959,0.018126273,0.021792261,0.062321792,0.000203666,0.040325866,0,0.000407332,0.031364562
s18,12,Control,0.004047094,0.031824871,0.001655629,0.000367918,0.000367918,0.026857984,0.015084621,0.001287712,0.037711553,0.087196468,0.01526858,0.008646063,0.000551876,0.000551876,0.002575423,0.00919794,0.187270052,0.009013981,0.001287712,0,0.004415011,0.001287712,0.004782929,0,0.01526858,0.015084621,0.040654893,0.181015453,0.257542311,0.000551876,0.036239882,0,0.000367918,0.002023547
s19,1,Control,0.038700256,0.032128514,0,0.017889741,0.00109529,0.029937934,0.129974443,0,0.007667032,0.276743337,0.226725082,0,0,0.005476451,0.000365097,0.003285871,0.085067543,0.008397225,0,0,0.025191676,0,0.000365097,0,0.018985031,0.032493611,0,0,0.019715225,0.004016064,0.035779482,0,0,0
s19,2,Control,0.01848249,0.035992218,0,0.000810636,0.005836576,0.009241245,0.068579767,0.000648508,0.009889754,0.392671855,0.030479896,0,0.002756161,0.009727627,0.000162127,0.006971466,0.060959793,0.002594034,0,0,0.018806745,0,0.004215305,0,0.201848249,0.015402075,0.002431907,0.016050584,0.024967575,0.003404669,0.057068742,0,0,0
s19,3,Control,0.050612891,0.015421115,0.000395413,0.000790826,0,0.013444049,0.147093713,0,0.003163306,0.354290233,0.065638592,0,0.000395413,0.002372479,0,0.001581653,0.174772637,0.003954132,0,0,0.033610123,0,0,0.000395413,0.041122974,0.016211942,0.000790826,0.039541321,0.014234875,0,0.019375247,0.000790826,0,0
s19,4,Control,0.129582268,0.015345269,0,0,0,0.011082694,0.282182438,0,0.00170503,0.312872975,0.005967604,0,0,0.002557545,0,0.028132992,0.085251492,0.005967604,0,0,0.006820119,0,0,0,0.014492754,0.065643649,0,0,0.013640239,0.014492754,0.004262575,0,0,0
s19,5,Control,0.010402875,0.017401173,0,0.003404577,0.002648005,0.003026291,0.079818423,0.01191602,0.003972007,0.369396633,0.014942311,0,0.002648005,0.003972007,0.001324002,0.003782864,0.162852279,0.001134859,0.00056743,0,0.09570645,0,0,0,0.101759032,0.017968602,0.000378286,0.031776055,0.017401173,0.003972007,0.037639493,0.000189143,0,0
s19,6,Control,0,0.005316007,0,0.005906675,0,0,0.230950975,0,0.005316007,0.130537507,0.131718842,0,0,0.031305375,0,0.000590668,0.089781453,0.000590668,0,0,0.052569403,0.035440047,0.008269344,0,0.212049616,0.03248671,0,0,0.006497342,0.006497342,0.014176019,0,0,0
s19,7,Control,0.077579714,0.010544816,0,0.000753201,0.007029877,0.005523475,0.103439618,0,0.008285212,0.212904846,0.151142355,0,0.001757469,0.003012804,0.000251067,0.001004268,0.097665077,0.001506402,0,0,0.037157921,0.02033643,0.004770274,0,0.135827266,0.031885513,0.000753201,0.050715541,0.021089631,0.003012804,0.011549084,0.000502134,0,0
s19,8,Control,0.031925344,0.002455796,0,0.000982318,0,0,0.198428291,0.013261297,0.006385069,0.462671906,0.002455796,0,0,0.000491159,0,0.004420432,0.060412574,0.003438114,0,0,0.001964637,0,0,0,0.000982318,0.061394892,0,0.054027505,0.026522593,0,0.067779961,0,0,0
s19,9,Control,0.175929795,0.0288341,0,0.022565817,0,0,0.179272879,0,0.000417886,0.11700794,0.048892603,0,0,0.036773924,0.002925199,0,0.322607606,0.001253657,0.000835771,0,0.000835771,0,0,0,0.036356038,0.004596741,0,0,0.008775596,0.006268283,0.005850397,0,0,0
s19,10,Control,0.001258389,0.006711409,0,0.004194631,0.008808725,0.000419463,0.177013423,0.039848993,0.011325503,0.208892617,0.017197987,0,0.003775168,0.011744966,0.002516779,0.001677852,0.160654362,0.001258389,0.000838926,0,0.003355705,0.04614094,0.003355705,0,0.089345638,0.029362416,0,0.039848993,0.053691275,0,0.075922819,0.000838926,0,0
